,alternativeSpellings,createdAt,department,id,name,updatedAt
4780,,2016-12-16T09:29:40.132Z,107,10303,"Lasagne, kasvis, pakaste",2016-12-16T09:29:40.132Z
4781,,2016-12-16T09:29:40.491Z,103,10304,"Lasagne, kesäkurpitsa",2016-12-16T09:29:40.491Z
4782,,2016-12-16T09:29:40.850Z,103,10305,"Lasagne, lohi",2016-12-16T09:29:40.850Z
4783,,2016-12-16T09:29:41.216Z,107,10306,"Lasagne, pakaste",2016-12-16T09:29:41.216Z
4784,,2016-12-16T09:29:41.580Z,105,10307,"Lasagne, täysjyvä, ateria-ainekset, luomu",2016-12-16T09:29:41.580Z
4785,,2016-12-16T09:29:42.301Z,105,10308,"Lasagnelevy, gluteeniton",2016-12-16T09:29:42.301Z
4786,,2016-12-16T09:29:42.671Z,105,10309,"Lasagnelevy, luomu",2016-12-16T09:29:42.671Z
4787,,2016-12-16T09:29:43.391Z,105,10310,"Lasagnelevy, täysjyvä",2016-12-16T09:29:43.391Z
4788,,2016-12-16T09:29:43.759Z,105,10311,"Lasagnelevy, täysjyvä, luomu",2016-12-16T09:29:43.759Z
4789,,2016-12-16T09:29:44.121Z,103,10312,Lasagnette,2016-12-16T09:29:44.121Z
4790,,2016-12-16T09:29:44.840Z,103,10313,"Lasagnette, meksikolainen",2016-12-16T09:29:44.840Z
4791,,2016-12-16T09:29:45.202Z,101,10314,Laskiaispulla,2016-12-16T09:29:45.202Z
4792,,2016-12-16T09:29:45.561Z,101,10315,"Laskiaispulla, gluteeniton",2016-12-16T09:29:45.561Z
4793,,2016-12-16T09:29:45.925Z,101,10316,"Laskiaispulla, hillo",2016-12-16T09:29:45.925Z
4794,,2016-12-16T09:29:46.284Z,101,10317,"Laskiaispulla, kerma-manteli",2016-12-16T09:29:46.284Z
4795,,2016-12-16T09:29:46.653Z,101,10318,"Laskiaispulla, mansikkahillo",2016-12-16T09:29:46.653Z
4796,,2016-12-16T09:29:47.011Z,101,10319,"Laskiaispulla, manteli",2016-12-16T09:29:47.011Z
4797,,2016-12-16T09:29:47.371Z,101,10320,"Laskiaispulla, manteli, laktoositon",2016-12-16T09:29:47.371Z
4798,,2016-12-16T09:29:47.742Z,101,10321,"Laskiaispulla, suklaa-vadelma",2016-12-16T09:29:47.742Z
4799,,2016-12-16T09:29:48.109Z,101,10322,"Laskiaispulla, täytteetön",2016-12-16T09:29:48.109Z
4800,,2016-12-16T09:29:48.470Z,101,10323,"Laskiaispulla, vadelma",2016-12-16T09:29:48.470Z
4801,,2016-12-16T09:29:48.829Z,101,10324,"Laskiaispulla, vadelma, laktoositon",2016-12-16T09:29:48.829Z
4802,,2016-12-16T09:29:49.189Z,111,10325,Lastasetti,2016-12-16T09:29:49.189Z
4803,,2016-12-16T09:29:49.550Z,111,10326,Lasten aterimet,2016-12-16T09:29:49.550Z
4804,,2016-12-16T09:29:49.912Z,111,10327,Lasten eväsrasia,2016-12-16T09:29:49.912Z
4805,,2016-12-16T09:29:50.281Z,108,10328,"Lasten juhlajuoma, alkoholiton",2016-12-16T09:29:50.281Z
4806,,2016-12-16T09:29:50.641Z,111,10329,Lasten juomalasi,2016-12-16T09:29:50.641Z
4807,,2016-12-16T09:29:51.001Z,105,10330,"Lasten kaurapuuro, omena",2016-12-16T09:29:51.001Z
4808,,2016-12-16T09:29:51.361Z,105,10331,"Lasten kaurapuuro, persikka",2016-12-16T09:29:51.361Z
4809,,2016-12-16T09:29:51.724Z,105,10332,"Lasten kaurapuuro, vadelma",2016-12-16T09:29:51.724Z
4810,,2016-12-16T09:29:52.083Z,105,10333,"Lasten kaurapuurojauhe, banaani-omena",2016-12-16T09:29:52.083Z
4811,,2016-12-16T09:29:52.446Z,105,10334,"Lasten kaurapuurojauhe, luumu",2016-12-16T09:29:52.446Z
4812,,2016-12-16T09:29:52.811Z,105,10335,"Lasten kaurapuurojauhe, mansikka-banaani",2016-12-16T09:29:52.811Z
4813,,2016-12-16T09:29:53.177Z,105,10336,"Lasten kaurapuurojauhe, maustamaton",2016-12-16T09:29:53.177Z
4814,,2016-12-16T09:29:53.538Z,105,10337,"Lasten kaurapuurojauhe, vadelma",2016-12-16T09:29:53.538Z
4815,,2016-12-16T09:29:53.897Z,105,10338,Lasten kauravelli,2016-12-16T09:29:53.897Z
4816,,2016-12-16T09:29:54.262Z,111,10339,Lasten lautanen,2016-12-16T09:29:54.262Z
4817,,2016-12-16T09:29:54.621Z,111,10340,Lasten lusikka,2016-12-16T09:29:54.621Z
4818,,2016-12-16T09:29:54.985Z,105,10341,"Lasten maissipuurojauhe, maustamaton",2016-12-16T09:29:54.985Z
4819,,2016-12-16T09:29:55.356Z,105,10342,Lasten maissivelli,2016-12-16T09:29:55.356Z
4820,,2016-12-16T09:29:55.720Z,105,10343,Lasten moniviljavelli,2016-12-16T09:29:55.720Z
4821,,2016-12-16T09:29:56.082Z,105,10344,Lasten myslivelli,2016-12-16T09:29:56.082Z
4822,,2016-12-16T09:29:56.459Z,111,10345,Lasten nokkamuki,2016-12-16T09:29:56.459Z
4823,,2016-12-16T09:29:56.820Z,105,10346,"Lasten ohrapuuro, luumu-omena",2016-12-16T09:29:56.820Z
4824,,2016-12-16T09:29:57.180Z,105,10347,"Lasten puuro, aprikoosi-omena",2016-12-16T09:29:57.180Z
4825,,2016-12-16T09:29:57.541Z,105,10348,"Lasten puuro, banaani-mustikka, luomu",2016-12-16T09:29:57.541Z
4826,,2016-12-16T09:29:57.913Z,105,10349,"Lasten puuro, banaani-vadelma",2016-12-16T09:29:57.913Z
4827,,2016-12-16T09:29:58.272Z,105,10350,"Lasten puuro, hedelmä",2016-12-16T09:29:58.272Z
4828,,2016-12-16T09:29:58.633Z,105,10351,"Lasten puuro, hedelmä, luomu",2016-12-16T09:29:58.633Z
4829,,2016-12-16T09:29:58.992Z,105,10352,"Lasten puuro, kuningatar",2016-12-16T09:29:58.992Z
4830,,2016-12-16T09:29:59.352Z,105,10353,"Lasten puuro, luumu",2016-12-16T09:29:59.352Z
4831,,2016-12-16T09:29:59.712Z,105,10354,"Lasten puuro, mansikka-banaani",2016-12-16T09:29:59.712Z
4832,,2016-12-16T09:30:00.072Z,105,10355,"Lasten puuro, mustikka-omena",2016-12-16T09:30:00.072Z
4833,,2016-12-16T09:30:00.434Z,105,10356,"Lasten puuro, neljä viljaa",2016-12-16T09:30:00.434Z
4834,,2016-12-16T09:30:00.793Z,105,10357,"Lasten puuro, omena-persikka",2016-12-16T09:30:00.793Z
4835,,2016-12-16T09:30:01.155Z,105,10358,"Lasten puuro, päärynä-aprikoosi",2016-12-16T09:30:01.155Z
4836,,2016-12-16T09:30:01.522Z,105,10359,"Lasten puuro, päärynä-luumu",2016-12-16T09:30:01.522Z
4837,,2016-12-16T09:30:01.883Z,105,10360,"Lasten puuro, puolukka",2016-12-16T09:30:01.883Z
4838,,2016-12-16T09:30:02.243Z,105,10361,"Lasten puuro, rukiinen puolukka",2016-12-16T09:30:02.243Z
4839,,2016-12-16T09:30:02.603Z,105,10362,"Lasten puuro, vadelma-mustikka",2016-12-16T09:30:02.603Z
4840,,2016-12-16T09:30:02.962Z,105,10363,"Lasten puuro, viljaisa banaani",2016-12-16T09:30:02.962Z
4841,,2016-12-16T09:30:03.334Z,105,10364,"Lasten puuro, viljaisa puolukka",2016-12-16T09:30:03.334Z
4842,,2016-12-16T09:30:03.695Z,105,10365,"Lasten puurojauhe, banaani",2016-12-16T09:30:03.695Z
4843,,2016-12-16T09:30:04.060Z,105,10366,"Lasten puurojauhe, banaani-mango",2016-12-16T09:30:04.060Z
4844,,2016-12-16T09:30:04.689Z,105,10367,"Lasten puurojauhe, banaani-vadelma",2016-12-16T09:30:04.689Z
4845,,2016-12-16T09:30:05.051Z,105,10368,"Lasten puurojauhe, hedelmä",2016-12-16T09:30:05.051Z
4846,,2016-12-16T09:30:05.412Z,105,10369,"Lasten puurojauhe, hedelmä, luomu",2016-12-16T09:30:05.412Z
4847,,2016-12-16T09:30:05.771Z,105,10370,"Lasten puurojauhe, luumu-omena",2016-12-16T09:30:05.771Z
4848,,2016-12-16T09:30:06.132Z,105,10371,"Lasten puurojauhe, maissi-riisi",2016-12-16T09:30:06.132Z
4849,,2016-12-16T09:30:06.496Z,105,10372,"Lasten puurojauhe, manna",2016-12-16T09:30:06.496Z
4850,,2016-12-16T09:30:06.861Z,105,10373,"Lasten puurojauhe, maustamaton, gluteeniton, laktoositon",2016-12-16T09:30:06.861Z
4851,,2016-12-16T09:30:07.225Z,105,10374,"Lasten puurojauhe, maustamaton, luomu",2016-12-16T09:30:07.225Z
4852,,2016-12-16T09:30:07.586Z,105,10375,"Lasten puurojauhe, omena-jogurtti",2016-12-16T09:30:07.586Z
4853,,2016-12-16T09:30:07.944Z,105,10376,"Lasten puurojauhe, päärynä-aprikoosi",2016-12-16T09:30:07.944Z
4854,,2016-12-16T09:30:08.302Z,105,10377,"Lasten puurojauhe, päärynä-mustikka",2016-12-16T09:30:08.302Z
4855,,2016-12-16T09:30:08.662Z,105,10378,"Lasten puurojauhe, päärynä-vadelma-mustikka",2016-12-16T09:30:08.662Z
4856,,2016-12-16T09:30:09.021Z,105,10379,"Lasten puurojauhe, riisi-kaura, maidoton",2016-12-16T09:30:09.021Z
4857,,2016-12-16T09:30:09.381Z,105,10380,"Lasten riisipuurojauhe, luomu",2016-12-16T09:30:09.381Z
4858,,2016-12-16T09:30:09.741Z,105,10381,"Lasten riisipuurojauhe, maustamaton",2016-12-16T09:30:09.741Z
4859,,2016-12-16T09:30:10.099Z,105,10382,"Lasten riisipuurojauhe, maustamaton, luomu",2016-12-16T09:30:10.099Z
4860,,2016-12-16T09:30:10.458Z,105,10383,"Lasten riisipuurojauhe, pasta-porkkana",2016-12-16T09:30:10.458Z
4861,,2016-12-16T09:30:10.818Z,105,10384,Lasten riisivelli,2016-12-16T09:30:10.818Z
4862,,2016-12-16T09:30:11.177Z,105,10385,"Lasten riisivelli, banaani-mustikka",2016-12-16T09:30:11.177Z
4863,,2016-12-16T09:30:11.542Z,105,10386,"Lasten riisivelli, kasvis-kana",2016-12-16T09:30:11.542Z
4864,,2016-12-16T09:30:11.900Z,105,10387,"Lasten riisivelli, porkkana",2016-12-16T09:30:11.900Z
4865,,2016-12-16T09:30:12.260Z,105,10388,"Lasten riisivelli, vadelma",2016-12-16T09:30:12.260Z
4866,,2016-12-16T09:30:12.619Z,105,10389,"Lasten riisivelli, vehnä",2016-12-16T09:30:12.619Z
4867,,2016-12-16T09:30:12.978Z,105,10390,"Lasten ruispuuro, puolukka",2016-12-16T09:30:12.978Z
4868,,2016-12-16T09:30:13.340Z,111,10391,Lasten ruokailukulho,2016-12-16T09:30:13.340Z
4869,,2016-12-16T09:30:13.701Z,111,10392,Lasten ruokailusetti,2016-12-16T09:30:13.701Z
4870,,2016-12-16T09:30:14.064Z,111,10393,Lasten ruokalappu,2016-12-16T09:30:14.064Z
4871,,2016-12-16T09:30:14.425Z,105,10394,"Lasten spelttipuurojauhe, maustamaton, luomu",2016-12-16T09:30:14.425Z
4872,,2016-12-16T09:30:14.784Z,105,10395,"Lasten spelttipuurojauhe, riisimuro-vadelma, luomu",2016-12-16T09:30:14.784Z
4873,,2016-12-16T09:30:15.143Z,113,10396,Lasten sukat,2016-12-16T09:30:15.143Z
4874,,2016-12-16T09:30:15.512Z,105,10397,"Lasten täysjyväpuurojauhe, banaani-luumu, luomu",2016-12-16T09:30:15.512Z
4875,,2016-12-16T09:30:15.871Z,105,10398,"Lasten täysjyväpuurojauhe, hedelmä",2016-12-16T09:30:15.871Z
4876,,2016-12-16T09:30:16.230Z,105,10399,"Lasten täysjyväpuurojauhe, hedelmä-jogurtti",2016-12-16T09:30:16.230Z
4877,,2016-12-16T09:30:16.590Z,105,10400,"Lasten täysjyväpuurojauhe, maustamaton",2016-12-16T09:30:16.590Z
4878,,2016-12-16T09:30:16.950Z,105,10401,"Lasten täysjyväpuurojauhe, omena",2016-12-16T09:30:16.950Z
4879,,2016-12-16T09:30:17.320Z,105,10402,"Lasten täysjyväpuurojauhe, omena, luomu",2016-12-16T09:30:17.320Z
4880,,2016-12-16T09:30:17.681Z,105,10403,"Lasten täysjyväpuurojauhe, päärynä-omena-vadelma",2016-12-16T09:30:17.681Z
4881,,2016-12-16T09:30:18.040Z,105,10404,"Lasten täysjyväpuurojauhe, rukiinen",2016-12-16T09:30:18.040Z
4882,,2016-12-16T09:30:18.400Z,105,10405,"Lasten täysjyväpuurojauhe, speltti-hedelmä",2016-12-16T09:30:18.400Z
4883,,2016-12-16T09:30:18.761Z,105,10406,"Lasten täysjyvävelli, hedelmä-jogurtti",2016-12-16T09:30:18.761Z
4884,,2016-12-16T09:30:19.121Z,105,10407,"Lasten täysjyvävelli, luumu-banaani",2016-12-16T09:30:19.121Z
4885,,2016-12-16T09:30:19.479Z,105,10408,"Lasten velli, kahdeksan viljaa",2016-12-16T09:30:19.479Z
4886,,2016-12-16T09:30:19.840Z,105,10409,"Lasten velli, neljä viljaa",2016-12-16T09:30:19.840Z
4887,,2016-12-16T09:30:20.200Z,105,10410,"Lasten velli, omena-päärynä",2016-12-16T09:30:20.200Z
4888,,2016-12-16T09:30:20.560Z,105,10411,"Lasten velli, peruna-porkkana",2016-12-16T09:30:20.560Z
4889,,2016-12-16T09:30:20.921Z,105,10412,"Lasten vellijauhe, kaura",2016-12-16T09:30:20.921Z
4890,,2016-12-16T09:30:21.288Z,105,10413,"Lasten vellijauhe, kaura-maissi",2016-12-16T09:30:21.288Z
4891,,2016-12-16T09:30:21.652Z,105,10414,"Lasten vellijauhe, täysjyvä-kaura",2016-12-16T09:30:21.652Z
4892,,2016-12-16T09:30:22.015Z,105,10415,Lastenjuoma,2016-12-16T09:30:22.015Z
4893,,2016-12-16T09:30:22.376Z,111,10416,Lastenrattaat/tarvike,2016-12-16T09:30:22.376Z
4894,,2016-12-16T09:30:22.736Z,103,10417,Lastenruoka,2016-12-16T09:30:22.736Z
4895,,2016-12-16T09:30:23.097Z,103,10418,"Lastenruoka, luomu",2016-12-16T09:30:23.097Z
4896,,2016-12-16T09:30:23.461Z,103,10419,"Lastenruoka, UHT",2016-12-16T09:30:23.461Z
4897,,2016-12-16T09:30:23.822Z,111,10420,Lattiakaivosuodatin,2016-12-16T09:30:23.822Z
4898,,2016-12-16T09:30:24.182Z,111,10421,Lattian kosteasiivoustuote,2016-12-16T09:30:24.182Z
4899,,2016-12-16T09:30:24.544Z,111,10422,Lattian kuivasiivoustuote,2016-12-16T09:30:24.544Z
4900,,2016-12-16T09:30:24.908Z,111,10423,Lattianhoitotuote,2016-12-16T09:30:24.908Z
4901,,2016-12-16T09:30:25.266Z,105,10424,"Latva-artisokka, säilyke",2016-12-16T09:30:25.266Z
4902,,2016-12-16T09:30:25.629Z,102,10425,Lauantaimakkara,2016-12-16T09:30:25.629Z
4903,,2016-12-16T09:30:25.996Z,102,10426,"Lauantaimakkara, broileri",2016-12-16T09:30:25.996Z
4904,,2016-12-16T09:30:26.358Z,102,10427,"Lauantaimakkara, kevyt",2016-12-16T09:30:26.358Z
4905,,2016-12-16T09:30:26.729Z,102,10428,"Lauantaimakkara, lisäaineeton",2016-12-16T09:30:26.729Z
4906,,2016-12-16T09:30:27.098Z,102,10429,"Lauantaimakkara, luomu",2016-12-16T09:30:27.098Z
4907,,2016-12-16T09:30:27.458Z,102,10430,"Lauantaimakkara, ohuen ohut",2016-12-16T09:30:27.458Z
4908,,2016-12-16T09:30:27.817Z,102,10431,"Lauantaimakkara, pippuri",2016-12-16T09:30:27.817Z
4909,,2016-12-16T09:30:28.176Z,102,10432,"Lauantaimakkara, savu, luomu",2016-12-16T09:30:28.176Z
4910,,2016-12-16T09:30:28.538Z,102,10433,"Lauantaimakkara, tanko",2016-12-16T09:30:28.538Z
4911,,2016-12-16T09:30:28.896Z,111,10434,Led-lamppu,2016-12-16T09:30:28.896Z
4912,,2016-12-16T09:30:29.613Z,100,10435,"Lehtikaali, luomu",2016-12-16T09:30:29.613Z
4913,,2016-12-16T09:30:29.971Z,100,10436,"Lehtikaali, suikaloitu",2016-12-16T09:30:29.971Z
4914,,2016-03-24T08:38:30.990Z,100,5954,Lehtipersilja,2016-12-16T09:30:30.332Z
4915,,2016-03-24T08:38:31.327Z,107,5955,"Lehtipinaatti, pakaste",2016-12-16T09:30:30.690Z
4916,,2016-03-24T08:38:31.646Z,100,5956,Lehtisalaatti,2016-12-16T09:30:31.049Z
4917,,2016-12-16T09:30:32.130Z,100,10437,"Lehtiselleri, luomu",2016-12-16T09:30:32.130Z
4918,,2016-12-16T09:30:32.492Z,107,10438,"Lehtitaikina, gluteeniton, pakaste",2016-12-16T09:30:32.492Z
4919,,2016-12-16T09:30:32.851Z,107,10439,"Lehtitaikina, laktoositon, pakaste",2016-12-16T09:30:32.851Z
4920,,2016-12-16T09:30:33.580Z,102,10440,Leikkele,2016-12-16T09:30:33.580Z
4921,,2016-12-16T09:30:33.949Z,102,10441,"Leikkele, karitsa",2016-12-16T09:30:33.949Z
4922,,2016-12-16T09:30:34.309Z,102,10442,"Leikkele, lajitelma",2016-12-16T09:30:34.309Z
4923,,2016-12-16T09:30:34.670Z,102,10443,"Leikkele, lammas",2016-12-16T09:30:34.670Z
4924,,2016-12-16T09:30:35.030Z,102,10444,"Leikkele, luomu",2016-12-16T09:30:35.030Z
4925,,2016-12-16T09:30:35.394Z,102,10445,"Leikkele, nauta",2016-12-16T09:30:35.394Z
4926,,2016-12-16T09:30:35.752Z,102,10446,"Leikkele, porsas",2016-12-16T09:30:35.752Z
4927,,2016-12-16T09:30:36.120Z,111,10447,Leikkuualusta,2016-12-16T09:30:36.120Z
4928,,2016-12-16T09:30:36.486Z,101,10448,"Leipä, gluteeniton",2016-12-16T09:30:36.486Z
4929,,2016-12-16T09:30:37.204Z,101,10449,"Leipä, tumma, gluteeniton",2016-12-16T09:30:37.204Z
4930,,2016-12-16T09:30:37.569Z,101,10450,"Leipä, tumma, gluteeniton, luomu",2016-12-16T09:30:37.569Z
4931,,2016-03-24T08:38:34.451Z,101,5964,"Leipä, vaalea",2016-12-16T09:30:37.929Z
4932,,2016-12-16T09:30:38.290Z,101,10451,"Leipä, vaalea, gluteeniton",2016-12-16T09:30:38.290Z
4933,,2016-12-16T09:30:38.649Z,101,10452,"Leipä, vaalea, gluteeniton, luomu",2016-12-16T09:30:38.649Z
4934,,2016-12-16T09:30:39.010Z,101,10453,"Leipä, vaalea, kokonainen",2016-12-16T09:30:39.010Z
4935,,2016-12-16T09:30:39.369Z,107,10454,"Leipä, vaalea, pakaste",2016-12-16T09:30:39.369Z
4936,,2016-12-16T09:30:39.733Z,101,10455,"Leipä, vaalea, viipaloitu",2016-12-16T09:30:39.733Z
4937,,2016-12-16T09:30:40.095Z,106,10456,Leipäjauhoseos,2016-12-16T09:30:40.095Z
4938,,2016-12-16T09:30:40.464Z,106,10457,"Leipäjauhoseos, luomu",2016-12-16T09:30:40.464Z
4939,,2016-12-16T09:30:41.541Z,104,10458,"Leipäjuusto, laktoositon",2016-12-16T09:30:41.541Z
4940,,2016-12-16T09:30:41.902Z,104,10459,"Leipäjuusto, luomu",2016-12-16T09:30:41.902Z
4941,,2016-12-16T09:30:42.264Z,107,10460,"Leipäjuusto, pakaste",2016-12-16T09:30:42.264Z
4942,,2016-12-16T09:30:42.622Z,104,10461,"Leipäjuusto, vähälaktoosinen",2016-12-16T09:30:42.622Z
4943,,2016-12-16T09:30:42.980Z,107,10462,"Leipäjuusto, vähälaktoosinen, pakaste",2016-12-16T09:30:42.980Z
4944,,2016-12-16T09:30:43.341Z,103,10463,Leipäjuustosalaatti,2016-12-16T09:30:43.341Z
4945,,2016-12-16T09:30:43.701Z,106,10464,Leipäsiirappi,2016-12-16T09:30:43.701Z
4946,,2016-12-16T09:30:44.063Z,107,10465,"Leipätaikina, pakaste",2016-12-16T09:30:44.063Z
4947,,2016-12-16T09:30:44.421Z,101,10466,"Leipätikku, gluteeniton",2016-12-16T09:30:44.421Z
4948,,2016-12-16T09:30:44.779Z,101,10467,"Leipätikku, juusto",2016-12-16T09:30:44.779Z
4949,,2016-12-16T09:30:45.141Z,101,10468,"Leipätikku, luomu",2016-12-16T09:30:45.141Z
4950,,2016-12-16T09:30:45.502Z,101,10469,"Leipätikku, oliivi",2016-12-16T09:30:45.502Z
4951,,2016-12-16T09:30:45.860Z,101,10470,"Leipätikku, oliiviöljy",2016-12-16T09:30:45.860Z
4952,,2016-12-16T09:30:46.220Z,101,10471,"Leipätikku, pesto",2016-12-16T09:30:46.220Z
4953,,2016-12-16T09:30:46.585Z,101,10472,"Leipätikku, rosmariini",2016-12-16T09:30:46.585Z
4954,,2016-12-16T09:30:46.944Z,101,10473,"Leipätikku, seesaminsiemen",2016-12-16T09:30:46.944Z
4955,,2016-12-16T09:30:47.367Z,101,10474,"Leipätikku, sipuli",2016-12-16T09:30:47.367Z
4956,,2016-12-16T09:30:47.727Z,101,10475,"Leipätikku, suola",2016-12-16T09:30:47.727Z
4957,,2016-12-16T09:30:48.085Z,101,10476,"Leipätikku, valkosipuli",2016-12-16T09:30:48.085Z
4958,,2016-12-16T09:30:48.444Z,111,10477,Leipäveitsi,2016-12-16T09:30:48.444Z
4959,,2016-03-24T08:38:35.746Z,111,5968,Leivinpaperi,2016-12-16T09:30:49.169Z
4960,,2016-12-16T09:30:49.538Z,106,10478,Leivonta-aines,2016-12-16T09:30:49.538Z
4961,,2016-12-16T09:30:49.898Z,106,10479,"Leivonta-aines, luomu",2016-12-16T09:30:49.898Z
4962,,2016-12-16T09:30:50.262Z,106,10480,Leivontakoriste,2016-12-16T09:30:50.262Z
4963,,2016-03-24T08:38:37.094Z,104,5972,"Leivontamargariini, maidoton",2016-12-16T09:30:51.355Z
4964,,2016-12-16T09:30:51.716Z,106,10481,"Leivontasuklaa, maito",2016-12-16T09:30:51.716Z
4965,,2016-12-16T09:30:52.080Z,106,10482,"Leivontasuklaa, premium",2016-12-16T09:30:52.080Z
4966,,2016-03-24T08:38:37.476Z,106,5973,"Leivontasuklaa, tumma",2016-12-16T09:30:52.443Z
4967,,2016-12-16T09:30:52.802Z,106,10483,"Leivontasuklaa, tumma, vadelma",2016-12-16T09:30:52.802Z
4968,,2016-03-24T08:38:38.111Z,106,5975,"Leivontasuklaa, valkoinen",2016-12-16T09:30:53.163Z
4969,,2016-12-16T09:30:53.523Z,106,10484,"Leivontasuklaa, valkoinen, sitruuna",2016-12-16T09:30:53.523Z
4970,,2016-12-16T09:30:53.881Z,101,10485,"Leivos, kahvipulla",2016-12-16T09:30:53.881Z
4971,,2016-12-16T09:30:54.243Z,101,10486,Leivoskeksi,2016-12-16T09:30:54.243Z
4972,,2016-12-16T09:30:54.607Z,101,10487,"Leivoskeksi, appelsiini",2016-12-16T09:30:54.607Z
4973,,2016-12-16T09:30:54.971Z,101,10488,"Leivoskeksi, appelsiini, gluteeniton",2016-12-16T09:30:54.971Z
4974,,2016-12-16T09:30:55.331Z,101,10489,"Leivoskeksi, kirsikka",2016-12-16T09:30:55.331Z
4975,,2016-12-16T09:30:55.690Z,101,10490,"Leivoskeksi, kuningatar",2016-12-16T09:30:55.690Z
4976,,2016-12-16T09:30:56.058Z,101,10491,"Leivoskeksi, mansikka",2016-12-16T09:30:56.058Z
4977,,2016-12-16T09:30:56.418Z,101,10492,"Leivoskeksi, päärynä",2016-12-16T09:30:56.418Z
4978,,2016-12-16T09:30:56.777Z,101,10493,"Leivoskeksi, passion",2016-12-16T09:30:56.777Z
4979,,2016-12-16T09:30:57.138Z,101,10494,"Leivoskeksi, piparkakku-omena",2016-12-16T09:30:57.138Z
4980,,2016-12-16T09:30:57.498Z,101,10495,"Leivoskeksi, vadelma",2016-12-16T09:30:57.498Z
4981,,2016-12-16T09:30:57.858Z,101,10496,"Leivoskeksi, vadelma, gluteeniton",2016-12-16T09:30:57.858Z
4982,,2016-12-16T09:30:58.218Z,111,10497,Leivosvuoka,2016-12-16T09:30:58.218Z
4983,,2016-12-16T09:30:58.589Z,110,10498,Lemmikkieläintarvike,2016-12-16T09:30:58.589Z
4984,,2016-12-16T09:30:59.309Z,102,10499,"Lenkkimakkara, broileri",2016-12-16T09:30:59.309Z
4985,,2016-12-16T09:30:59.673Z,102,10500,"Lenkkimakkara, chili-juusto",2016-12-16T09:30:59.673Z
4986,,2016-12-16T09:31:00.396Z,102,10501,"Lenkkimakkara, kalkkuna",2016-12-16T09:31:00.396Z
4987,,2016-12-16T09:31:01.126Z,102,10502,"Lenkkimakkara, luomu",2016-12-16T09:31:01.126Z
4988,,2016-12-16T09:31:01.486Z,102,10503,"Lenkkimakkara, pekoni",2016-12-16T09:31:01.486Z
4989,,2016-12-16T09:31:01.849Z,102,10504,"Lenkkimakkara, pekoni, luomu",2016-12-16T09:31:01.849Z
4990,,2016-12-16T09:31:02.929Z,105,10505,Leseseos,2016-12-16T09:31:02.929Z
4991,,2016-12-16T09:31:03.288Z,103,10506,Lettu,2016-12-16T09:31:03.288Z
4992,,2016-12-16T09:31:04.019Z,106,10507,Lettujauho,2016-12-16T09:31:04.019Z
4993,,2016-12-16T09:31:04.381Z,106,10508,"Lettujauho, luomu",2016-12-16T09:31:04.381Z
4994,,2016-12-16T09:31:04.739Z,106,10509,"Liemi, kala",2016-12-16T09:31:04.739Z
4995,,2016-12-16T09:31:05.100Z,106,10510,"Liemi, kana",2016-12-16T09:31:05.100Z
4996,,2016-12-16T09:31:05.460Z,106,10511,"Liemi, kasvis",2016-12-16T09:31:05.460Z
4997,,2016-12-16T09:31:05.819Z,106,10512,"Liemi, liha",2016-12-16T09:31:05.819Z
4998,,2016-12-16T09:31:06.179Z,106,10513,"Liemi, vasikka",2016-12-16T09:31:06.179Z
4999,,2016-12-16T09:31:06.541Z,106,10514,"Liemijauhe, kala, luomu",2016-12-16T09:31:06.541Z
5000,,2016-12-16T09:31:06.899Z,106,10515,"Liemijauhe, kasvis, luomu",2016-12-16T09:31:06.899Z
5001,,2016-12-16T09:31:07.258Z,106,10516,"Liemijauhe, liha, luomu",2016-12-16T09:31:07.258Z
5002,,2016-12-16T09:31:07.626Z,106,10517,"Liemikuutio, basilika-tomaatti",2016-12-16T09:31:07.626Z
5003,,2016-12-16T09:31:08.704Z,106,10518,"Liemikuutio, kana, luomu",2016-12-16T09:31:08.704Z
5004,,2016-03-24T08:38:43.765Z,106,5992,"Liemikuutio, liha",2016-12-16T09:31:09.781Z
5005,,2016-12-16T09:31:10.139Z,106,10519,"Liemikuutio, liha, luomu",2016-12-16T09:31:10.139Z
5006,,2016-03-24T08:38:44.084Z,106,5993,"Liemikuutio, liha-juures",2016-12-16T09:31:10.498Z
5007,,2016-12-16T09:31:10.858Z,106,10520,"Liemitiiviste, kasvis, luomu",2016-12-16T09:31:10.858Z
5008,,2016-12-16T09:31:11.217Z,102,10521,Lihahyytelö,2016-12-16T09:31:11.217Z
5009,,2016-12-16T09:31:11.594Z,102,10522,Lihajaloste,2016-12-16T09:31:11.594Z
5010,,2016-12-16T09:31:11.952Z,102,10523,"Lihajaloste, härkä",2016-12-16T09:31:11.952Z
5011,,2016-12-16T09:31:12.318Z,102,10524,"Lihajaloste, joulufilee",2016-12-16T09:31:12.318Z
5012,,2016-12-16T09:31:12.677Z,102,10525,"Lihajaloste, kala",2016-12-16T09:31:12.677Z
5013,,2016-12-16T09:31:13.036Z,102,10526,"Lihajaloste, kalkkuna",2016-12-16T09:31:13.036Z
5014,,2016-12-16T09:31:13.398Z,102,10527,"Lihajaloste, kinkku",2016-12-16T09:31:13.398Z
5015,,2016-12-16T09:31:13.759Z,102,10528,"Lihajaloste, kinkku, luomu",2016-12-16T09:31:13.759Z
